city,area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance,total
1,884,5,7,6,8,1,0,9000.0,12750.0,5917.0,162.0,27830.0
0,40,1,1,0,4,1,0,420.0,500.0,17.0,7.0,944.0
1,80,2,2,1,0,1,1,683.5,1600.0,25.0,25.0,1650.0
1,200,4,5,4,16,1,0,2607.0,10000.0,1150.0,127.0,13880.0
1,60,1,1,1,0,1,0,0.0,1500.0,100.0,23.0,1623.0
1,180,2,3,2,0,1,0,0.0,3150.0,301.0,48.0,3499.0
1,213,4,4,3,17,1,0,2600.0,6500.0,1157.0,83.0,10340.0
1,190,3,2,1,6,1,0,3040.0,6800.0,56.0,87.0,9983.0
0,205,3,2,4,0,1,0,0.0,2570.0,57.0,39.0,2666.0
1,126,3,4,1,3,1,0,1980.0,4000.0,309.0,51.0,6340.0
1,260,4,4,6,22,1,1,2480.0,5500.0,1167.0,70.0,9217.0
0,66,1,1,1,2,1,1,900.0,5000.0,62.0,64.0,6026.0
1,900,4,9,8,1,1,0,0.0,15000.0,5700.0,226.0,20930.0
1,380,4,3,3,11,1,0,3500.0,5800.0,1600.0,74.0,10970.0
1,146,3,3,2,9,1,0,1200.0,2000.0,292.0,26.0,3518.0
0,53,1,1,1,13,1,0,494.0,650.0,34.0,9.0,1187.0
1,326,3,4,5,12,1,1,3600.0,15000.0,3000.0,191.0,21790.0
1,230,3,2,0,1,1,0,0.0,2500.0,500.0,32.0,3032.0
1,123,3,3,2,3,0,1,1527.0,3400.0,334.0,44.0,5305.0
1,30,1,1,0,7,0,0,545.0,1350.0,39.0,18.0,1952.0
1,60,2,1,0,0,0,0,0.0,1100.0,50.0,17.0,1167.0
1,200,2,2,1,10,1,1,2700.0,9500.0,600.0,121.0,12920.0
1,315,3,4,5,14,0,1,1500.0,15000.0,1000.0,191.0,17690.0
1,55,2,1,0,0,1,0,380.0,1350.0,0.0,18.0,1748.0
1,70,2,1,0,1,1,0,0.0,2448.0,159.0,32.0,2639.0
0,49,2,1,1,5,1,0,273.0,1010.0,0.0,13.0,1296.0
1,18,1,1,0,8,1,0,400.0,1130.0,30.0,15.0,1575.0
1,100,3,3,4,0,1,0,683.5,2500.0,146.0,38.0,2684.0
1,61,2,1,0,5,1,0,715.0,3050.0,0.0,39.0,3804.0
1,79,2,3,2,15,1,0,768.0,3200.0,268.0,41.0,4277.0
1,73,2,2,1,11,1,0,700.0,1250.0,150.0,16.0,2116.0
1,30,1,1,0,1,1,0,0.0,1550.0,21.0,20.0,1591.0
1,61,2,1,0,3,1,0,240.0,1841.0,0.0,24.0,2105.0
1,34,1,1,1,1,0,1,683.5,2890.0,0.0,37.0,2927.0
0,50,2,1,1,3,1,0,613.0,1000.0,20.0,13.0,1646.0
1,100,2,2,1,0,0,0,0.0,1750.0,140.0,27.0,1917.0
1,55,1,1,1,14,0,1,1000.0,4950.0,225.0,63.0,6238.0
1,100,2,3,1,2,1,1,1260.0,3973.0,267.0,51.0,5551.0
1,110,3,2,2,2,1,0,1145.0,2400.0,247.0,31.0,3823.0
0,40,2,1,1,3,1,0,320.0,1200.0,70.0,16.0,1606.0
0,223,3,5,2,2,1,0,1400.0,3300.0,290.0,42.0,5032.0
1,384,4,6,4,3,0,1,3500.0,15000.0,344.0,191.0,19040.0
1,418,2,4,3,17,0,0,5274.0,6875.0,117.0,88.0,12350.0
1,380,4,1,0,0,1,0,0.0,2890.0,150.0,25.0,3065.0
1,225,4,3,2,0,1,1,0.0,4400.0,290.0,67.0,4757.0
1,40,1,1,0,0,0,0,0.0,850.0,0.0,11.0,861.0
1,74,2,2,2,7,1,0,1100.0,3400.0,163.0,44.0,4707.0
1,185,3,3,2,9,1,0,683.5,12000.0,0.0,153.0,12150.0
0,70,2,2,0,5,0,0,0.0,1000.0,62.0,16.0,1078.0
1,150,3,2,2,2,1,0,1181.0,2000.0,384.0,26.0,3591.0
1,150,3,3,8,0,1,0,0.0,8000.0,1084.0,121.0,9205.0
1,25,1,1,0,1,0,0,350.0,750.0,57.0,10.0,1167.0
1,320,5,4,4,0,1,1,0.0,14650.0,960.0,221.0,15830.0
1,328,3,4,4,18,1,1,1382.0,6000.0,800.0,77.0,8259.0
1,179,4,4,3,8,1,1,1100.0,8500.0,751.0,108.0,10460.0
1,62,2,2,2,4,1,0,900.0,2290.0,284.0,30.0,3504.0
1,210,3,4,4,4,1,0,2600.0,15000.0,1334.0,191.0,19130.0
1,75,2,2,0,1,0,0,750.0,2125.0,146.0,27.0,3048.0
0,76,2,2,2,9,1,1,679.0,3100.0,146.0,40.0,3965.0
1,146,3,3,2,3,1,1,1600.0,6500.0,417.0,83.0,8600.0
1,55,2,2,1,4,1,0,380.0,1850.0,0.0,24.0,2254.0
1,165,4,4,4,1,1,0,1400.0,5700.0,834.0,73.0,8007.0
0,96,3,2,2,6,1,1,750.0,3600.0,138.0,46.0,4534.0
1,300,3,3,8,0,1,1,683.5,4000.0,350.0,61.0,4411.0
1,287,3,2,5,0,1,0,0.0,15000.0,0.0,226.0,15230.0
1,35,1,1,0,7,0,0,465.0,1200.0,0.0,16.0,1681.0
1,23,1,1,0,13,1,0,231.0,2500.0,0.0,32.0,2763.0
1,25,1,1,0,4,0,1,290.0,2000.0,130.0,26.0,2446.0
1,140,3,2,0,8,1,1,2500.0,1799.0,375.0,23.0,4697.0
0,147,3,2,3,11,1,0,1425.0,1620.0,184.0,21.0,3250.0
1,90,2,1,0,1,1,0,0.0,1500.0,101.0,20.0,1621.0
1,224,4,5,3,12,1,0,9500.0,9500.0,1650.0,121.0,20770.0
0,170,3,2,2,0,1,0,0.0,1800.0,41.0,28.0,1869.0
1,126,3,4,3,99,1,0,1570.0,13000.0,429.0,165.0,15160.0
1,72,2,2,1,18,0,1,800.0,7500.0,225.0,96.0,8621.0
1,45,1,1,1,2,1,1,460.0,2532.0,147.0,9.0,3005.0
1,45,1,1,1,8,1,0,694.0,1800.0,172.0,23.0,2689.0
1,100,3,2,2,6,0,0,1200.0,2000.0,0.0,26.0,3226.0
1,152,2,2,1,3,1,1,1000.0,15000.0,250.0,191.0,16440.0
1,40,1,1,1,12,1,0,300.0,3470.0,70.0,44.0,3884.0
1,200,3,2,1,8,1,0,1500.0,8000.0,42.0,102.0,9644.0
1,310,3,3,2,16,0,0,2720.0,15000.0,846.0,191.0,18760.0
1,20,1,1,0,5,0,1,420.0,1700.0,45.0,22.0,2187.0
1,200,3,2,2,8,1,0,1626.0,3000.0,0.0,39.0,4665.0
1,76,1,2,1,4,1,1,1180.0,4200.0,30.0,54.0,5464.0
1,20,1,1,0,3,0,1,300.0,600.0,40.0,8.0,948.0
1,200,4,3,3,0,1,0,0.0,3800.0,834.0,58.0,4692.0
1,54,2,1,0,7,1,0,535.0,2001.0,0.0,26.0,2562.0
1,100,1,1,2,8,1,1,990.0,4200.0,284.0,54.0,5528.0
1,90,3,2,0,9,0,0,900.0,2100.0,84.0,27.0,3111.0
1,300,3,3,4,0,1,0,0.0,9000.0,650.0,136.0,9786.0
1,70,2,1,1,7,1,0,780.0,1300.0,121.0,17.0,2218.0
1,60,2,1,0,0,1,0,0.0,1380.0,21.0,21.0,1422.0
1,100,2,2,2,0,1,1,0.0,3900.0,34.0,59.0,3993.0
1,270,3,4,2,11,1,0,3158.0,15000.0,1100.0,191.0,19450.0
1,90,3,1,1,2,0,0,600.0,2400.0,0.0,31.0,3031.0
1,220,3,4,4,2,1,0,3167.0,5500.0,1084.0,70.0,9821.0
1,60,1,1,1,7,0,0,1037.0,2023.0,0.0,26.0,3086.0
1,56,1,1,0,2,1,1,0.0,8000.0,280.0,102.0,8382.0
0,430,4,3,4,1,1,0,2880.0,9000.0,734.0,115.0,12730.0
1,288,3,3,3,0,1,0,0.0,12000.0,878.0,181.0,13060.0
1,79,2,2,1,1,1,1,600.0,2000.0,75.0,26.0,2701.0
1,341,3,3,2,6,1,0,2600.0,4400.0,825.0,56.0,7881.0
1,60,2,2,1,10,1,1,1938.0,3400.0,300.0,44.0,5682.0
1,300,4,4,3,0,1,0,0.0,12900.0,584.0,194.0,13680.0
1,123,3,3,0,0,1,0,0.0,4000.0,42.0,61.0,4103.0
1,59,2,2,1,12,1,0,360.0,2200.0,18.0,28.0,2606.0
1,35,1,1,0,0,1,0,0.0,1100.0,3.0,14.0,1117.0
1,42,1,1,0,0,0,0,0.0,1600.0,50.0,25.0,1675.0
1,55,1,1,1,11,1,0,1020.0,2166.0,109.0,28.0,3323.0
1,38,1,1,0,3,0,0,200.0,1685.0,30.0,22.0,1937.0
1,318,5,3,2,0,1,1,0.0,3840.0,600.0,58.0,4498.0
1,60,1,1,0,0,0,0,0.0,1300.0,144.0,20.0,1464.0
1,280,3,4,3,0,1,1,683.5,8000.0,500.0,121.0,8621.0
1,195,4,3,3,7,0,0,2600.0,10000.0,1336.0,127.0,14060.0
1,82,2,2,1,2,1,0,1500.0,2450.0,192.0,32.0,4174.0
0,110,2,1,1,2,1,0,130.0,980.0,52.0,13.0,1175.0
1,376,3,3,7,0,1,0,0.0,8000.0,834.0,121.0,8955.0
1,139,3,3,3,3,1,0,1260.0,2700.0,417.0,35.0,4412.0
1,300,4,3,4,9,1,0,2400.0,15000.0,0.0,191.0,17590.0
1,289,3,3,2,6,0,0,2850.0,15000.0,777.0,191.0,18820.0
1,100,2,1,2,0,1,0,0.0,3200.0,67.0,49.0,3316.0
1,65,2,2,1,9,0,0,682.0,1039.0,42.0,14.0,1777.0
0,55,2,1,1,1,1,0,270.0,900.0,34.0,12.0,1216.0
1,98,1,2,2,9,1,0,1241.0,4000.0,422.0,51.0,5714.0
1,76,3,2,0,4,1,0,780.0,1600.0,54.0,21.0,2455.0
1,89,3,2,2,19,1,0,900.0,6000.0,184.0,77.0,7161.0
1,155,4,3,2,16,1,0,1050.0,3500.0,459.0,45.0,5054.0
1,137,3,4,2,2,1,0,1300.0,2200.0,334.0,28.0,3862.0
1,88,2,2,2,8,1,1,1000.0,4500.0,134.0,58.0,5692.0
0,102,3,3,1,9,1,0,1100.0,1500.0,105.0,20.0,2725.0
1,300,2,4,2,0,1,1,0.0,3250.0,0.0,49.0,3299.0
1,115,3,2,1,12,1,0,1363.0,3000.0,210.0,39.0,4612.0
1,198,3,4,2,12,1,1,2600.0,11500.0,667.0,146.0,14910.0
1,57,2,2,1,8,1,0,358.0,2550.0,132.0,33.0,3073.0
0,185,3,3,2,6,1,0,1200.0,2200.0,100.0,28.0,3528.0
1,62,2,1,1,1,1,0,750.0,1650.0,0.0,21.0,2421.0
1,86,3,3,0,10,1,1,1100.0,3000.0,100.0,39.0,4239.0
1,35,1,1,1,6,0,1,886.0,1250.0,90.0,16.0,2242.0
1,144,3,2,2,8,1,0,1500.0,3600.0,84.0,46.0,5230.0
1,210,3,3,4,1,1,0,3100.0,6500.0,1400.0,83.0,11080.0
1,294,3,6,3,0,1,0,0.0,2550.0,512.0,39.0,3101.0
1,232,4,3,4,0,1,1,0.0,4500.0,342.0,68.0,4910.0
1,260,4,2,3,0,1,0,0.0,3850.0,430.0,58.0,4338.0
1,100,5,5,2,0,0,0,0.0,4500.0,382.0,68.0,4950.0
0,280,4,3,4,0,1,0,2307.0,3100.0,341.0,47.0,5795.0
1,120,1,2,2,16,1,1,1000.0,9000.0,700.0,115.0,10820.0
1,90,3,2,1,5,1,0,1300.0,3780.0,292.0,48.0,5420.0
1,500,3,3,5,0,1,0,0.0,8500.0,534.0,128.0,9162.0
1,200,2,2,2,11,1,1,2900.0,11000.0,560.0,140.0,14600.0
0,290,4,3,1,5,1,0,1350.0,2600.0,192.0,33.0,4175.0
1,200,5,6,4,6,1,0,3300.0,5000.0,1250.0,64.0,9614.0
1,208,4,2,4,0,1,0,0.0,4500.0,282.0,68.0,4850.0
1,220,3,3,2,11,1,0,4500.0,9000.0,584.0,115.0,14200.0
1,270,3,4,3,10,1,0,3809.0,9500.0,1792.0,121.0,15220.0
1,280,4,4,2,5,1,0,4200.0,4000.0,1042.0,51.0,9293.0
1,200,3,4,3,1,1,0,3500.0,8500.0,1250.0,108.0,13360.0
1,230,4,5,0,0,1,1,0.0,7600.0,300.0,115.0,8015.0
0,47,1,1,1,18,1,1,582.0,2700.0,135.0,35.0,3452.0
1,250,3,3,2,7,1,1,2750.0,5500.0,792.0,70.0,9112.0
1,400,4,5,4,8,1,1,3884.0,8700.0,1671.0,111.0,14370.0
1,220,3,4,2,7,1,0,2000.0,3900.0,750.0,50.0,6700.0
1,249,3,3,3,0,1,0,0.0,9000.0,834.0,136.0,9970.0
0,227,3,3,4,0,1,0,0.0,3200.0,290.0,49.0,3539.0
1,33,1,1,1,5,0,1,1750.0,1000.0,100.0,13.0,2863.0
1,22,1,1,0,0,0,0,0.0,976.0,0.0,15.0,991.0
0,97,1,1,0,12,1,0,468.0,750.0,61.0,10.0,1289.0
1,61,1,1,0,9,0,0,394.0,1600.0,0.0,21.0,2015.0
1,400,3,6,6,0,1,1,0.0,6500.0,375.0,98.0,6973.0
1,280,4,3,3,0,1,0,1300.0,8500.0,1084.0,128.0,11010.0
0,60,1,1,2,0,1,0,0.0,1660.0,50.0,25.0,1735.0
1,55,2,1,1,0,1,0,550.0,1250.0,0.0,16.0,1816.0
0,100,3,2,8,0,1,0,0.0,2000.0,82.0,31.0,2113.0
1,64,2,2,1,11,1,0,854.0,2169.0,0.0,15.0,3038.0
1,70,2,2,0,24,0,1,800.0,4000.0,50.0,51.0,4901.0
1,250,2,2,1,0,1,0,683.5,4800.0,534.0,73.0,5407.0
1,40,1,1,1,8,0,1,1800.0,4800.0,350.0,61.0,7011.0
1,73,2,2,1,13,1,0,700.0,1250.0,150.0,16.0,2116.0
1,140,3,2,2,23,0,1,900.0,5000.0,142.0,64.0,6106.0
1,37,1,1,0,0,0,0,0.0,900.0,75.0,14.0,989.0
1,26,1,1,0,11,1,1,284.0,2350.0,54.0,18.0,2706.0
1,84,2,2,2,20,0,1,1250.0,9600.0,217.0,122.0,11190.0
1,32,1,1,1,4,1,0,550.0,2800.0,44.0,36.0,3430.0
1,200,6,4,2,0,1,0,0.0,5600.0,4710.0,85.0,10400.0
1,187,3,4,3,14,1,0,1700.0,14000.0,1209.0,178.0,17090.0
1,45,1,1,1,13,1,0,606.0,2500.0,15.0,32.0,3153.0
0,100,3,2,3,0,1,0,0.0,2200.0,0.0,34.0,2234.0
1,130,3,2,3,0,1,0,139.0,1850.0,115.0,28.0,2132.0
0,75,2,1,2,1,1,0,235.0,1400.0,25.0,18.0,1678.0
1,123,3,2,2,7,0,0,1000.0,2450.0,250.0,32.0,3732.0
0,100,3,2,2,1,1,1,700.0,2200.0,105.0,28.0,3033.0
1,500,3,4,7,0,0,0,0.0,9300.0,1060.0,140.0,10500.0
1,118,3,2,1,4,1,1,1800.0,6000.0,22.0,77.0,7899.0
1,600,4,3,4,2,1,0,1.0,6400.0,0.0,82.0,6483.0
1,80,2,1,1,19,0,0,726.0,2200.0,158.0,28.0,3112.0
1,167,3,3,2,0,1,0,0.0,3700.0,311.0,56.0,4067.0
1,600,4,4,4,0,1,0,0.0,6800.0,1000.0,103.0,7903.0
1,74,2,1,0,2,0,0,1.0,2500.0,1.0,32.0,2534.0
1,380,5,7,4,21,1,0,3200.0,6000.0,2084.0,77.0,11360.0
1,100,2,1,0,0,0,0,683.5,5000.0,125.0,76.0,5201.0
1,150,5,5,4,3,0,1,1800.0,3700.0,917.0,47.0,6464.0
1,65,2,1,1,8,1,1,600.0,1700.0,92.0,22.0,2414.0
1,35,1,1,0,1,1,0,0.0,950.0,30.0,13.0,993.0
1,330,4,6,3,7,1,0,5457.0,15000.0,2475.0,191.0,23120.0
1,100,2,2,1,0,1,0,0.0,2200.0,201.0,34.0,2435.0
1,156,3,4,3,8,1,0,1600.0,4200.0,305.0,54.0,6159.0
1,80,3,2,2,0,1,0,0.0,7000.0,167.0,106.0,7273.0
1,50,2,2,1,9,1,0,390.0,1800.0,0.0,23.0,2213.0
1,40,1,1,1,8,1,0,632.0,1630.0,18.0,21.0,2301.0
1,142,3,4,3,2,1,0,1400.0,5100.0,691.0,65.0,7256.0
1,110,3,2,3,7,1,0,1631.0,2100.0,542.0,27.0,4300.0
1,70,2,2,1,1,1,0,280.0,1000.0,138.0,13.0,1431.0
1,76,2,2,2,3,1,1,900.0,4500.0,0.0,58.0,5458.0
1,59,2,1,1,3,0,0,270.0,1400.0,417.0,18.0,2105.0
1,100,3,2,0,7,1,0,750.0,2020.0,132.0,26.0,2928.0
0,88,3,2,2,1,1,1,900.0,1950.0,104.0,25.0,2979.0
1,37,1,1,1,1,0,1,604.0,2600.0,252.0,33.0,3489.0
1,54,2,1,1,1,1,0,280.0,2597.0,0.0,33.0,2910.0
1,244,3,3,4,16,1,0,3000.0,9000.0,984.0,115.0,13100.0
1,158,3,3,2,1,1,1,2063.0,10900.0,706.0,139.0,13810.0
1,65,2,2,2,18,1,1,800.0,4450.0,0.0,18.0,5268.0
1,100,3,2,1,5,0,0,1221.0,1200.0,38.0,16.0,2475.0
1,42,1,1,1,9,1,1,768.0,3696.0,17.0,47.0,4528.0
1,60,2,2,1,21,1,1,1600.0,5550.0,142.0,71.0,7363.0
1,164,4,4,3,22,1,1,1600.0,6205.0,434.0,79.0,8318.0
1,220,3,2,2,4,1,0,3100.0,6400.0,700.0,82.0,10280.0
1,83,1,1,1,15,0,1,4000.0,6000.0,255.0,77.0,10330.0
1,41,1,1,0,0,1,0,250.0,1180.0,0.0,15.0,1445.0
1,213,3,4,0,13,1,1,1885.0,4500.0,750.0,58.0,7193.0
1,43,1,1,0,7,1,0,460.0,2000.0,8.0,26.0,2494.0
1,123,2,1,0,3,1,0,1909.0,2850.0,336.0,37.0,5132.0
1,750,4,7,7,0,1,1,0.0,15000.0,3084.0,226.0,18310.0
1,180,2,2,0,2,0,0,0.0,2850.0,0.0,37.0,2887.0
1,33,1,1,0,18,1,1,350.0,1300.0,21.0,17.0,1688.0
1,75,3,1,1,0,1,0,0.0,2450.0,0.0,37.0,2487.0
1,64,1,1,1,10,1,1,650.0,3700.0,58.0,47.0,4455.0
1,500,4,6,3,0,1,0,6466.0,7300.0,2536.0,110.0,16410.0
1,440,3,4,2,20,1,0,4578.0,12750.0,1356.0,162.0,18850.0
1,220,2,4,3,26,0,0,2000.0,12960.0,834.0,165.0,15960.0
1,44,1,1,1,6,0,0,571.0,2000.0,130.0,26.0,2727.0
1,530,5,6,4,2,1,1,8300.0,15000.0,5000.0,191.0,28490.0
1,103,2,3,2,17,1,1,7000.0,9000.0,500.0,115.0,16620.0
1,22,1,1,0,25,1,0,472.0,2200.0,55.0,28.0,2755.0
1,400,3,4,4,0,1,0,0.0,12000.0,1667.0,181.0,13850.0
1,56,1,1,0,9,1,0,390.0,1300.0,37.0,17.0,1744.0
1,39,1,1,0,2,0,0,364.0,2100.0,60.0,27.0,2551.0
1,220,4,4,0,5,1,1,4500.0,9500.0,1250.0,121.0,15370.0
1,35,1,1,1,0,0,0,60.0,1249.0,0.0,8.0,1317.0
1,80,2,2,5,0,1,0,0.0,3000.0,59.0,46.0,3105.0
1,192,3,3,3,16,1,1,1790.0,6500.0,630.0,83.0,9003.0
1,33,1,1,0,2,0,0,200.0,1350.0,0.0,18.0,1568.0
1,47,3,1,1,9,1,0,300.0,1500.0,0.0,20.0,1820.0
0,83,2,1,8,0,1,0,0.0,4550.0,405.0,69.0,5024.0
0,400,4,6,3,0,1,0,1200.0,8000.0,1009.0,121.0,10330.0
1,350,5,6,6,10,1,0,7000.0,15000.0,417.0,191.0,22610.0
1,40,1,1,0,1,1,0,240.0,950.0,84.0,13.0,1287.0
1,100,2,1,0,7,0,0,800.0,1659.0,0.0,22.0,2481.0
1,363,3,5,4,10,0,0,4040.0,3072.0,1112.0,39.0,8263.0
1,235,3,2,1,0,1,0,0.0,6000.0,825.0,91.0,6916.0
1,147,4,2,0,8,1,0,1150.0,2800.0,258.0,36.0,4244.0
1,298,4,5,5,10,1,0,2800.0,3200.0,2649.0,41.0,8690.0
1,145,3,3,2,7,1,0,1400.0,5500.0,0.0,70.0,6970.0
1,268,4,4,0,9,0,0,4500.0,6791.0,1405.0,87.0,12780.0
0,73,3,2,2,5,1,1,762.0,2000.0,204.0,26.0,2992.0
1,49,1,1,0,11,1,0,443.0,4100.0,89.0,52.0,4684.0
1,103,3,3,0,6,1,0,1530.0,6000.0,320.0,77.0,7927.0
1,180,3,3,3,0,1,0,0.0,2400.0,0.0,37.0,2437.0
1,120,3,1,1,0,1,0,0.0,2625.0,0.0,26.0,2651.0
1,180,2,3,3,7,1,1,3300.0,7600.0,1025.0,54.0,11980.0
1,66,1,1,2,1,1,1,800.0,2800.0,200.0,36.0,3836.0
1,45,2,1,1,9,1,0,477.0,1950.0,0.0,25.0,2452.0
1,53,2,1,1,8,1,1,561.0,1890.0,95.0,24.0,2570.0
1,50,1,1,0,0,1,0,0.0,900.0,18.0,14.0,932.0
1,67,1,1,1,14,1,1,920.0,2600.0,72.0,33.0,3625.0
1,42,1,1,0,1,1,0,400.0,1150.0,27.0,15.0,1592.0
1,90,3,2,2,10,1,1,592.0,3100.0,83.0,40.0,3815.0
1,174,3,4,3,6,1,0,2200.0,13500.0,814.0,172.0,16690.0
1,240,4,3,3,10,0,1,4976.0,15000.0,1813.0,191.0,21980.0
1,255,3,4,2,10,1,1,2600.0,6000.0,500.0,77.0,9177.0
1,82,2,1,1,5,1,0,860.0,3400.0,0.0,44.0,4304.0
0,139,3,5,3,3,1,1,1090.0,6700.0,232.0,85.0,8107.0
1,110,1,3,2,6,1,0,1500.0,8000.0,417.0,102.0,10020.0
0,75,3,2,1,3,1,0,460.0,1200.0,75.0,16.0,1751.0
1,84,3,1,1,17,1,1,758.0,2350.0,50.0,30.0,3188.0
1,160,4,3,2,0,1,0,0.0,3800.0,250.0,58.0,4108.0
0,176,3,5,3,3,1,0,1350.0,5200.0,442.0,66.0,7058.0
1,170,3,3,2,9,1,0,1500.0,4500.0,503.0,58.0,6561.0
1,24,1,1,0,3,1,0,250.0,1500.0,80.0,20.0,1850.0
1,70,2,1,0,0,1,0,0.0,1700.0,255.0,26.0,1981.0
1,107,2,2,1,0,1,0,400.0,2600.0,0.0,33.0,3033.0
1,113,3,2,1,4,1,0,1000.0,3000.0,50.0,39.0,4089.0
1,138,3,3,2,0,1,0,0.0,2700.0,141.0,41.0,2882.0
1,124,3,2,3,7,1,0,1450.0,6600.0,300.0,84.0,8434.0
0,291,4,3,2,0,1,0,0.0,3300.0,208.0,50.0,3558.0
1,117,2,3,3,15,1,0,1500.0,9000.0,560.0,115.0,11180.0
1,450,4,5,4,0,1,0,0.0,6550.0,1086.0,99.0,7735.0
1,530,4,6,4,11,1,0,4310.0,2569.0,2417.0,33.0,9329.0
1,180,3,3,2,11,1,0,1300.0,4000.0,409.0,51.0,5760.0
0,87,3,1,1,6,1,0,730.0,1200.0,64.0,16.0,2010.0
1,96,2,2,2,25,0,1,1200.0,9000.0,0.0,115.0,10320.0
1,120,3,4,1,10,1,0,1600.0,3433.0,265.0,10.0,5308.0
1,63,2,2,1,11,0,0,453.0,2800.0,149.0,36.0,3438.0
1,126,2,3,1,9,1,1,2000.0,10000.0,317.0,127.0,12440.0
1,140,3,3,1,15,1,0,1533.0,6000.0,370.0,77.0,7980.0
1,100,2,3,2,2,1,0,1320.0,5500.0,478.0,70.0,7368.0
0,94,2,2,2,3,1,0,890.0,4000.0,165.0,51.0,5106.0
1,174,3,4,3,15,0,0,2500.0,10400.0,817.0,132.0,13850.0
1,100,3,2,2,0,1,1,550.0,3570.0,63.0,54.0,4237.0
1,69,2,2,2,5,1,0,853.0,1900.0,210.0,25.0,2988.0
1,29,1,1,0,18,1,0,298.0,2300.0,25.0,30.0,2653.0
1,180,3,3,1,3,1,0,2200.0,3100.0,300.0,22.0,5622.0
1,300,2,3,2,0,1,0,0.0,4900.0,292.0,74.0,5266.0
0,110,3,3,2,0,1,0,560.0,3200.0,88.0,49.0,3897.0
1,230,4,3,3,3,1,0,2500.0,7900.0,0.0,101.0,10500.0
1,94,2,1,0,3,1,0,200.0,1200.0,0.0,16.0,1416.0
1,136,3,3,3,15,1,1,1450.0,7900.0,490.0,101.0,9941.0
1,65,3,2,1,2,1,0,512.0,1960.0,135.0,25.0,2632.0
1,98,3,2,0,0,1,0,580.0,1628.0,61.0,21.0,2290.0
0,560,7,7,8,0,1,0,683.5,9000.0,911.0,136.0,10050.0
1,136,3,2,1,10,0,1,1300.0,6500.0,267.0,47.0,8114.0
1,80,2,1,0,1,0,0,0.0,1200.0,0.0,16.0,1216.0
1,110,3,3,1,11,1,1,1375.0,3000.0,191.0,39.0,4605.0
1,48,1,1,1,8,0,0,415.0,2000.0,0.0,8.0,2423.0
1,450,5,4,3,0,1,0,0.0,12000.0,1201.0,181.0,13380.0
1,250,4,5,4,2,1,1,2900.0,15000.0,1000.0,191.0,19090.0
1,500,4,5,4,0,0,1,0.0,12750.0,2087.0,192.0,15030.0
0,89,3,2,1,7,1,0,860.0,1800.0,70.0,23.0,2753.0
1,400,5,3,6,0,1,0,0.0,13950.0,1880.0,210.0,16040.0
1,90,3,2,2,1,1,0,1800.0,2730.0,334.0,35.0,4899.0
1,47,2,2,2,6,1,1,520.0,2611.0,24.0,34.0,3189.0
1,40,1,1,1,13,1,0,1840.0,2990.0,409.0,38.0,5277.0
0,175,3,2,0,0,0,0,0.0,2000.0,0.0,31.0,2031.0
1,80,2,2,2,4,1,0,850.0,2450.0,250.0,32.0,3582.0
0,63,2,1,1,1,0,0,470.0,1300.0,38.0,17.0,1825.0
1,40,1,1,0,16,1,0,580.0,1105.0,0.0,14.0,1699.0
1,35,1,1,0,1,0,0,250.0,1305.0,0.0,17.0,1572.0
1,390,3,3,2,0,1,0,0.0,7680.0,600.0,116.0,8396.0
1,40,1,1,0,1,0,0,600.0,1300.0,0.0,17.0,1917.0
1,135,3,3,2,14,1,1,946.0,2690.0,361.0,35.0,4032.0
1,37,1,1,0,12,0,0,346.0,2900.0,69.0,37.0,3352.0
1,60,2,2,1,22,0,1,550.0,4000.0,0.0,51.0,4601.0
1,380,4,2,4,0,1,0,0.0,4600.0,700.0,70.0,5370.0
0,55,1,1,1,3,0,0,260.0,1100.0,30.0,14.0,1404.0
1,140,3,3,2,0,1,1,0.0,4900.0,25.0,74.0,4999.0
1,171,3,2,1,13,1,0,1200.0,2500.0,300.0,32.0,4032.0
1,45,1,1,1,12,0,0,1088.0,2860.0,0.0,13.0,3961.0
1,300,3,2,4,0,1,0,0.0,2700.0,250.0,41.0,2991.0
0,430,4,5,5,0,1,0,683.5,13000.0,474.0,196.0,13670.0
1,217,3,4,3,1,1,0,2884.0,6500.0,0.0,83.0,9467.0
1,58,2,1,1,4,0,1,636.0,2493.0,80.0,9.0,3218.0
1,45,2,1,0,1,0,0,100.0,1270.0,0.0,17.0,1387.0
1,55,2,1,1,18,1,0,635.0,1990.0,80.0,26.0,2731.0
1,200,2,2,6,0,1,0,0.0,4500.0,292.0,68.0,4860.0
1,59,2,2,1,3,1,0,1150.0,2880.0,190.0,13.0,4233.0
1,38,1,1,1,12,1,1,580.0,2000.0,100.0,26.0,2706.0
1,65,2,2,1,14,0,0,610.0,1300.0,3.0,17.0,1930.0
1,170,3,2,1,12,1,1,1700.0,5500.0,415.0,70.0,7685.0
0,470,4,4,4,15,1,0,3800.0,11000.0,1080.0,140.0,16020.0
1,340,4,5,5,12,1,0,6000.0,10000.0,1250.0,127.0,17380.0
0,60,1,1,0,3,1,0,250.0,1300.0,75.0,17.0,1642.0
1,40,2,1,0,11,1,0,526.0,2500.0,129.0,32.0,3187.0
1,160,3,3,2,0,1,0,0.0,4680.0,212.0,71.0,4963.0
